timestamp,count
1462466100,119
1462466400,160
1462466700,90
1462467000,308
1462467300,244
1462467600,147
1462467900,219
1462468200,83
1462468500,166
1462468800,85
1462469100,130
1462469400,93
1462469700,340
1462470000,586
1462470300,412
1462470600,209
1462470900,249
1462471200,184
1462471500,195
1462471800,262
1462472100,133
1462472400,197
1462472700,108
1462473000,89
1462473300,132
1462473600,160
1462473900,209
1462474200,143
1462474500,129
1462474800,83
1462475100,158
1462475400,87
1462475700,117
1462476000,126
1462476300,111
1462476600,145
1462476900,86
1462477200,131
1462477500,79
1462477800,98
1462478100,71
1462478400,150
1462478700,148
1462479000,150
1462479300,205
1462479600,105
1462479900,77
1462480200,67
1462480500,85
1462480800,53
1462481100,121
1462481400,81
1462481700,123
1462482000,117
1462482300,205
1462482600,117
1462482900,122
1462483200,164
1462483500,175
1462483800,148
1462484100,168
1462484400,179
1462484700,154
1462485000,111
1462485300,138
1462485600,96
1462485900,112
1462486200,191
1462486500,127
1462486800,118
1462487100,58
1462487400,287
1462487700,413
1462488000,183
1462488300,70
1462488600,92
1462488900,58
1462489200,103
1462489500,52
1462489800,102
1462490100,68
1462490400,80
1462490700,55
1462491000,37
1462491300,90
1462491600,107
1462491900,111
1462492200,89
1462492500,97
1462492800,116
1462493100,39
1462493400,71
1462493700,160
1462494000,89
1462494300,239
1462494600,191
1462494900,171
1462495200,119
1462495500,210
1462495800,141
1462496100,200
1462496400,161
1462496700,126
1462497000,33
1462497300,53
1462497600,88
1462497900,56
1462498200,79
1462498500,35
1462498800,54
1462499100,48
1462499400,110
1462499700,75
1462500000,127
1462500300,60
1462500600,75
1462500900,88
1462501200,100
1462501500,118
1462501800,108
1462502100,136
1462502400,80
1462502700,121
1462503000,81
1462503300,50
1462503600,24
1462503900,156
1462504200,195
1462504500,123
1462504800,58
1462505100,121
1462505400,86
1462505700,57
1462506000,58
1462506300,45
1462506600,66
1462506900,57
1462507200,73
1462507500,106
1462507800,88
1462508100,46
1462508400,50
1462508700,64
1462509000,293
1462509300,73
1462509600,73
1462509900,30
1462510200,33
1462510500,110
1462510800,82
1462511100,70
1462511400,75
1462511700,43
1462512000,75
1462512300,68
1462512600,147
1462512900,187
1462513200,118
1462513500,91
1462513800,144
1462514100,59
1462514400,51
1462514700,77
1462515000,80
1462515300,116
1462515600,174
1462515900,161
1462516200,85
1462516500,60
1462516800,75
1462517100,63
1462517400,130
1462517700,107
1462518000,96
1462518300,340
1462518600,161
1462518900,146
1462519200,106
1462519500,120
1462519800,92
1462520100,71
1462520400,146
1462520700,64
1462521000,114
1462521300,96
1462521600,87
1462521900,99
1462522200,138
1462522500,141
1462522800,101
1462523100,78
1462523400,105
1462523700,88
1462524000,109
1462524300,84
1462524600,151
1462524900,123
1462525200,122
1462525500,77
1462525800,83
1462526100,85
1462526400,113
1462526700,145
1462527000,58
1462527300,81
1462527600,148
1462527900,165
1462528200,133
1462528500,138
1462528800,389
1462529100,371
1462529400,193
1462529700,158
1462530000,141
1462530300,227
1462530600,146
1462530900,74
1462531200,163
1462531500,251
1462531800,190
1462532100,123
1462532400,174
1462532700,153
1462533000,263
1462533300,173
1462533600,138
1462533900,157
1462534200,108
1462534500,150
1462534800,71
1462535100,89
1462535400,128
1462535700,161
1462536000,129
1462536300,94
1462536600,123
1462536900,76
1462537200,75
1462537500,106
1462537800,117
1462538100,57
1462538400,65
1462538700,57
1462539000,56
1462539300,139
1462539600,55
1462539900,91
1462540200,79
1462540500,108
1462540800,113
1462541100,106
1462541400,94
1462541700,167
1462542000,139
1462542300,122
1462542600,114
1462542900,200
1462543200,122
1462543500,70
1462543800,118
1462544100,111
1462544400,140
1462544700,119
1462545000,51
1462545300,43
1462545600,70
1462545900,190
1462546200,205
1462546500,86
1462546800,153
1462547100,204
1462547400,210
1462547700,74
1462548000,66
1462548300,56
1462548600,138
1462548900,106
1462549200,99
1462549500,121
1462549800,75
1462550100,109
1462550400,93
1462550700,81
1462551000,87
1462551300,78
1462551600,111
1462551900,254
1462552200,110
1462552500,146
1462552800,151
1462553100,240
1462553400,208
1462553700,144
1462554000,173
1462554300,80
1462554600,251
1462554900,134
1462555200,154
1462555500,109
1462555800,44
1462556100,75
1462556400,111
1462556700,72
1462557000,98
1462557300,67
1462557600,152
1462557900,32
1462558200,67
1462558500,123
1462558800,50
1462559100,135
1462559400,124
1462559700,90
1462560000,77
1462560300,149
1462560600,79
1462560900,58
1462561200,175
1462561500,119
1462561800,82
1462562100,156
1462562400,281
1462562700,326
1462563000,93
1462563300,71
1462563600,68
1462563900,62
1462564200,73
1462564500,125
1462564800,102
1462565100,374
1462565400,203
1462565700,221
1462566000,87
1462566300,89
1462566600,60
1462566900,46
1462567200,111
1462567500,110
1462567800,157
1462568100,111
1462568400,130
1462568700,148
1462569000,90
1462569300,141
1462569600,153
1462569900,73
1462570200,111
1462570500,205
1462570800,134
1462571100,207
1462571400,219
1462571700,1160
1462572000,312
1462572300,348
1462572600,153
1462572900,166
1462573200,110
1462573500,224
1462573800,133
1462574100,78
1462574400,173
1462574700,145
1462575000,184
1462575300,123
1462575600,90
1462575900,58
1462576200,52
1462576500,113
1462576800,123
1462577100,80
1462577400,67
1462577700,78
1462578000,82
1462578300,92
1462578600,72
1462578900,80
1462579200,151
1462579500,149
1462579800,51
1462580100,114
1462580400,101
1462580700,127
1462581000,131
1462581300,99
1462581600,101
1462581900,133
1462582200,83
1462582500,77
1462582800,95
1462583100,70
1462583400,110
1462583700,1030
1462584000,62
1462584300,108
1462584600,85
1462584900,68
1462585200,72
1462585500,49
1462585800,117
1462586100,69
1462586400,60
1462586700,77
1462587000,94
1462587300,149
1462587600,89
1462587900,62
1462588200,63
1462588500,62
1462588800,48
1462589100,65
1462589400,82
1462589700,85
1462590000,126
1462590300,79
1462590600,112
1462590900,128
1462591200,229
1462591500,117
1462591800,78
1462592100,109
1462592400,133
1462592700,78
1462593000,86
1462593300,105
1462593600,85
1462593900,63
1462594200,115
1462594500,85
1462594800,93
1462595100,145
1462595400,647
1462595700,71
1462596000,174
1462596300,109
1462596600,74
1462596900,171
1462597200,136
1462597500,88
1462597800,65
1462598100,106
1462598400,103
1462598700,140
1462599000,109
1462599300,67
1462599600,106
1462599900,132
1462600200,65
1462600500,108
1462600800,114
1462601100,97
1462601400,117
1462601700,184
1462602000,161
1462602300,102
1462602600,94
1462602900,74
1462603200,88
1462603500,63
1462603800,48
1462604100,125
1462604400,109
1462604700,70
1462605000,65
1462605300,64
1462605600,88
1462605900,53
1462606200,51
1462606500,66
1462606800,93
1462607100,175
1462607400,42
1462607700,50
1462608000,85
1462608300,57
1462608600,44
1462608900,113
1462609200,161
1462609500,102
1462609800,86
1462610100,57
1462610400,36
1462610700,59
1462611000,94
1462611300,103
1462611600,98
1462611900,142
1462612200,229
1462612500,123
1462612800,140
1462613100,76
1462613400,104
1462613700,86
1462614000,115
1462614300,99
1462614600,120
1462614900,68
1462615200,142
1462615500,185
1462615800,130
1462616100,158
1462616400,80
1462616700,97
1462617000,83
1462617300,116
1462617600,139
1462617900,121
1462618200,129
1462618500,192
1462618800,118
1462619100,302
1462619400,263
1462619700,115
1462620000,147
1462620300,183
1462620600,98
1462620900,96
1462621200,96
1462621500,136
1462621800,120
1462622100,183
1462622400,193
1462622700,81
1462623000,127
1462623300,131
1462623600,123
1462623900,150
1462624200,139
1462624500,114
1462624800,182
1462625100,155
1462625400,128
1462625700,118
1462626000,133
1462626300,156
1462626600,141
1462626900,122
1462627200,103
1462627500,178
1462627800,124
1462628100,105
1462628400,91
1462628700,76
1462629000,133
1462629300,107
1462629600,119
1462629900,62
1462630200,143
1462630500,173
1462630800,239
1462631100,151
1462631400,188
1462631700,154
1462632000,161
1462632300,105
1462632600,230
1462632900,186
1462633200,196
1462633500,142
1462633800,105
1462634100,137
1462634400,132
1462634700,167
1462635000,103
1462635300,111
1462635600,73
1462635900,95
1462636200,131
1462636500,69
1462636800,85
1462637100,105
1462637400,90
1462637700,27
1462638000,47
1462638300,163
1462638600,101
1462638900,136
1462639200,129
1462639500,133
1462639800,51
1462640100,248
1462640400,106
1462640700,84
1462641000,201
1462641300,192
1462641600,120
1462641900,197
1462642200,182
1462642500,195
1462642800,130
1462643100,1773
1462643400,101
1462643700,145
1462644000,76
1462644300,154
1462644600,198
1462644900,198
1462645200,241
1462645500,159
1462645800,189
1462646100,192
1462646400,160
1462646700,186
1462647000,166
1462647300,177
1462647600,177
1462647900,176
1462648200,232
1462648500,179
1462648800,158
1462649100,151
1462649400,161
1462649700,147
1462650000,114
1462650300,126
1462650600,158
1462650900,151
1462651200,84
1462651500,140
1462651800,76
1462652100,87
1462652400,86
1462652700,158
1462653000,169
1462653300,54
1462653600,46
1462653900,97
1462654200,53
1462654500,44
1462654800,85
1462655100,199
1462655400,148
1462655700,110
1462656000,96
1462656300,216
1462656600,72
1462656900,115
1462657200,248
1462657500,194
1462657800,160
1462658100,136
1462658400,113
1462658700,70
1462659000,139
1462659300,130
1462659600,180
1462659900,139
1462660200,57
1462660500,77
1462660800,63
1462661100,118
1462661400,125
1462661700,107
1462662000,109
1462662300,86
1462662600,106
1462662900,82
1462663200,64
1462663500,113
1462663800,58
1462664100,42
1462664400,90
1462664700,71
1462665000,67
1462665300,52
1462665600,58
1462665900,38
1462666200,157
1462666500,78
1462666800,74
1462667100,114
1462667400,85
1462667700,83
1462668000,74
1462668300,126
1462668600,46
1462668900,54
1462669200,53
1462669500,82
1462669800,43
1462670100,83
1462670400,88
1462670700,76
1462671000,89
1462671300,109
1462671600,51
1462671900,48
1462672200,50
1462672500,112
1462672800,158
1462673100,55
1462673400,131
1462673700,82
1462674000,108
1462674300,129
1462674600,116
1462674900,97
1462675200,89
1462675500,106
1462675800,124
1462676100,108
1462676400,163
1462676700,95
1462677000,98
1462677300,114
1462677600,150
1462677900,112
1462678200,74
1462678500,84
1462678800,61
1462679100,69
1462679400,55
1462679700,56
1462680000,70
1462680300,85
1462680600,73
1462680900,51
1462681200,76
1462681500,55
1462681800,158
1462682100,46
1462682400,68
1462682700,50
1462683000,89
1462683300,40
1462683600,98
1462683900,95
1462684200,54
1462684500,81
1462684800,77
1462685100,59
1462685400,87
1462685700,155
1462686000,62
1462686300,51
1462686600,47
1462686900,83
1462687200,72
1462687500,82
1462687800,67
1462688100,69
1462688400,59
1462688700,90
1462689000,39
1462689300,92
1462689600,115
1462689900,75
1462690200,32
1462690500,47
1462690800,55
1462691100,59
1462691400,57
1462691700,56
1462692000,54
1462692300,67
1462692600,58
1462692900,60
1462693200,73
1462693500,48
1462693800,69
1462694100,51
1462694400,123
1462694700,59
1462695000,86
1462695300,127
1462695600,74
1462695900,142
1462696200,113
1462696500,126
1462696800,88
1462697100,49
1462697400,94
1462697700,100
1462698000,43
1462698300,61
1462698600,66
1462698900,76
1462699200,79
1462699500,113
1462699800,69
1462700100,58
1462700400,86
1462700700,121
1462701000,130
1462701300,238
1462701600,141
1462701900,73
1462702200,28
1462702500,41
1462702800,63
1462703100,43
1462703400,57
1462703700,75
1462704000,220
1462704300,161
1462704600,78
1462704900,67
1462705200,92
1462705500,87
1462705800,99
1462706100,51
1462706400,52
1462706700,63
1462707000,107
1462707300,148
1462707600,80
1462707900,67
1462708200,61
1462708500,109
1462708800,59
1462709100,54
1462709400,119
1462709700,147
1462710000,111
1462710300,111
1462710600,124
1462710900,173
1462711200,161
1462711500,234
1462711800,105
1462712100,159
1462712400,109
1462712700,76
1462713000,72
1462713300,73
1462713600,64
1462713900,92
1462714200,55
1462714500,252
1462714800,175
1462715100,218
1462715400,136
1462715700,114
1462716000,85
1462716300,144
1462716600,69
1462716900,105
1462717200,136
1462717500,223
1462717800,114
1462718100,125
1462718400,84
1462718700,148
1462719000,164
1462719300,106
1462719600,176
1462719900,182
1462720200,164
1462720500,120
1462720800,104
1462721100,172
1462721400,76
1462721700,75
1462722000,121
1462722300,87
1462722600,110
1462722900,69
1462723200,57
1462723500,105
1462723800,87
1462724100,82
1462724400,37
1462724700,70
1462725000,171
1462725300,146
1462725600,235
1462725900,68
1462726200,84
1462726500,89
1462726800,77
1462727100,108
1462727400,113
1462727700,130
1462728000,116
1462728300,103
1462728600,114
1462728900,57
1462729200,80
1462729500,119
1462729800,204
1462730100,184
1462730400,160
1462730700,96
1462731000,106
1462731300,95
1462731600,120
1462731900,102
1462732200,129
1462732500,77
1462732800,96
1462733100,156
1462733400,96
1462733700,101
1462734000,121
1462734300,99
1462734600,84
1462734900,148
1462735200,110
1462735500,101
1462735800,85
1462736100,140
1462736400,161
1462736700,165
1462737000,66
1462737300,94
1462737600,170
1462737900,97
1462738200,71
1462738500,146
1462738800,147
1462739100,188
1462739400,102
1462739700,179
1462740000,124
1462740300,221
1462740600,254
1462740900,141
1462741200,124
1462741500,166
1462741800,133
1462742100,253
1462742400,193
1462742700,120
1462743000,195
1462743300,305
1462743600,197
1462743900,97
1462744200,93
1462744500,116
1462744800,68
1462745100,107
1462745400,159
1462745700,99
1462746000,79
1462746300,65
1462746600,88
1462746900,115
1462747200,113
1462747500,108
1462747800,284
1462748100,97
1462748400,80
1462748700,49
1462749000,202
1462749300,43
1462749600,60
1462749900,57
1462750200,45
1462750500,41
1462750800,91
1462751100,67
1462751400,101
1462751700,137
1462752000,126
1462752300,94
1462752600,67
1462752900,170
1462753200,68
1462753500,43
1462753800,91
1462754100,74
1462754400,69
1462754700,93
1462755000,121
1462755300,125
1462755600,120
1462755900,66
1462756200,93
1462756500,81
1462756800,90
1462757100,177
1462757400,91
1462757700,94
1462758000,127
1462758300,219
1462758600,286
1462758900,83
1462759200,91
1462759500,125
1462759800,67
1462760100,50
1462760400,69
1462760700,103
1462761000,117
1462761300,82
1462761600,154
1462761900,63
1462762200,83
1462762500,119
1462762800,104
1462763100,71
1462763400,99
1462763700,129
1462764000,143
1462764300,79
1462764600,69
1462764900,108
1462765200,94
1462765500,111
1462765800,76
1462766100,543
1462766400,117
1462766700,47
1462767000,106
1462767300,84
1462767600,59
1462767900,120
1462768200,49
1462768500,69
1462768800,136
1462769100,71
1462769400,65
1462769700,32
1462770000,46
1462770300,47
1462770600,63
1462770900,74
1462771200,65
1462771500,67
1462771800,227
1462772100,83
1462772400,77
1462772700,69
1462773000,56
1462773300,98
1462773600,136
1462773900,89
1462774200,72
1462774500,85
1462774800,83
1462775100,122
1462775400,85
1462775700,76
1462776000,234
1462776300,123
1462776600,144
1462776900,132
1462777200,221
1462777500,63
1462777800,136
1462778100,161
1462778400,361
1462778700,150
1462779000,49
1462779300,105
1462779600,89
1462779900,85
1462780200,63
1462780500,101
1462780800,77
1462781100,98
1462781400,84
1462781700,61
1462782000,105
1462782300,54
1462782600,63
1462782900,67
1462783200,61
1462783500,112
1462783800,93
1462784100,72
1462784400,41
1462784700,64
1462785000,159
1462785300,105
1462785600,69
1462785900,92
1462786200,69
1462786500,63
1462786800,118
1462787100,85
1462787400,85
1462787700,104
1462788000,130
1462788300,118
1462788600,85
1462788900,175
1462789200,194
1462789500,81
1462789800,133
1462790100,58
1462790400,121
1462790700,366
1462791000,239
1462791300,165
1462791600,82
1462791900,50
1462792200,128
1462792500,90
1462792800,83
1462793100,103
1462793400,83
1462793700,52
1462794000,69
1462794300,127
1462794600,74
1462794900,40
1462795200,93
1462795500,220
1462795800,124
1462796100,127
1462796400,72
1462796700,68
1462797000,53
1462797300,72
1462797600,85
1462797900,68
1462798200,272
1462798500,113
1462798800,42
1462799100,92
1462799400,59
1462799700,72
1462800000,36
1462800300,66
1462800600,47
1462800900,107
1462801200,58
1462801500,73
1462801800,52
1462802100,51
1462802400,57
1462802700,141
1462803000,113
1462803300,123
1462803600,69
1462803900,104
1462804200,152
1462804500,228
1462804800,153
1462805100,156
1462805400,144
1462805700,123
1462806000,98
1462806300,119
1462806600,113
1462806900,116
1462807200,132
1462807500,138
1462807800,114
1462808100,196
1462808400,130
1462808700,103
1462809000,70
1462809300,118
1462809600,67
1462809900,125
1462810200,168
1462810500,113
1462810800,78
1462811100,97
1462811400,88
1462811700,48
1462812000,124
1462812300,93
1462812600,88
1462812900,91
1462813200,69
1462813500,185
1462813800,71
1462814100,66
1462814400,117
1462814700,197
1462815000,213
1462815300,96
1462815600,112
1462815900,155
1462816200,96
1462816500,99
1462816800,113
1462817100,211
1462817400,147
1462817700,119
1462818000,161
1462818300,112
1462818600,65
1462818900,49
1462819200,75
1462819500,116
1462819800,81
1462820100,203
1462820400,116
1462820700,81
1462821000,75
1462821300,106
1462821600,62
1462821900,52
1462822200,56
1462822500,81
1462822800,103
1462823100,43
1462823400,97
1462823700,43
1462824000,83
1462824300,72
1462824600,239
1462824900,69
1462825200,95
1462825500,103
1462825800,118
1462826100,86
1462826400,63
1462826700,61
1462827000,61
1462827300,72
1462827600,67
1462827900,74
1462828200,82
1462828500,97
1462828800,76
1462829100,67
1462829400,129
1462829700,129
1462830000,140
1462830300,60
1462830600,89
1462830900,53
1462831200,131
1462831500,61
1462831800,40
1462832100,66
1462832400,64
1462832700,125
1462833000,83
1462833300,219
1462833600,202
1462833900,194
1462834200,181
1462834500,43
1462834800,27
1462835100,59
1462835400,93
1462835700,72
1462836000,36
1462836300,69
1462836600,136
1462836900,99
1462837200,76
1462837500,98
1462837800,67
1462838100,104
1462838400,66
1462838700,90
1462839000,59
1462839300,110
1462839600,60
1462839900,56
1462840200,72
1462840500,54
1462840800,65
1462841100,82
1462841400,51
1462841700,118
1462842000,84
1462842300,64
1462842600,59
1462842900,65
1462843200,52
1462843500,81
1462843800,100
1462844100,64
1462844400,56
1462844700,141
1462845000,108
1462845300,52
1462845600,62
1462845900,64
1462846200,104
1462846500,97
1462846800,126
1462847100,127
1462847400,107
1462847700,138
1462848000,120
1462848300,184
1462848600,60
1462848900,104
1462849200,130
1462849500,92
1462849800,133
1462850100,59
1462850400,73
1462850700,108
1462851000,21
1462851300,71
1462851600,90
1462851900,1209
1462852200,124
1462852500,92
1462852800,77
1462853100,157
1462853400,105
1462853700,126
1462854000,98
1462854300,53
1462854600,61
1462854900,71
1462855200,27
1462855500,20
1462855800,26
1462856100,51
1462856400,38
1462856700,53
1462857000,91
1462857300,118
1462857600,117
1462857900,84
1462858200,121
1462858500,121
1462858800,78
1462859100,53
1462859400,55
1462859700,77
1462860000,83
1462860300,160
1462860600,149
1462860900,96
1462861200,121
1462861500,96
1462861800,106
1462862100,136
1462862400,171
1462862700,54
1462863000,236
1462863300,73
1462863600,51
1462863900,83
1462864200,42
1462864500,66
1462864800,116
1462865100,76
1462865400,116
1462865700,108
1462866000,127
1462866300,107
1462866600,121
1462866900,97
1462867200,110
1462867500,137
1462867800,45
1462868100,59
1462868400,77
1462868700,105
1462869000,71
1462869300,89
1462869600,95
1462869900,130
1462870200,107
1462870500,145
1462870800,86
1462871100,98
1462871400,128
1462871700,160
1462872000,106
1462872300,75
1462872600,229
1462872900,133
1462873200,181
1462873500,190
1462873800,198
1462874100,117
1462874400,61
1462874700,137
1462875000,69
1462875300,88
1462875600,68
1462875900,102
1462876200,82
1462876500,82
1462876800,145
1462877100,149
1462877400,72
1462877700,57
1462878000,37
1462878300,73
1462878600,61
1462878900,81
1462879200,126
1462879500,66
1462879800,67
1462880100,52
1462880400,114
1462880700,171
1462881000,65
1462881300,40
1462881600,98
1462881900,78
1462882200,107
1462882500,156
1462882800,151
1462883100,549
1462883400,287
1462883700,73
1462884000,82
1462884300,82
1462884600,60
1462884900,56
1462885200,115
1462885500,47
1462885800,83
1462886100,54
1462886400,150
1462886700,137
1462887000,214
1462887300,168
1462887600,77
1462887900,285
1462888200,115
1462888500,142
1462888800,219
1462889100,123
1462889400,68
1462889700,82
1462890000,61
1462890300,131
1462890600,134
1462890900,177
1462891200,177
1462891500,149
1462891800,173
1462892100,94
1462892400,140
1462892700,217
1462893000,143
1462893300,164
1462893600,132
1462893900,70
1462894200,59
1462894500,49
1462894800,52
1462895100,168
1462895400,99
1462895700,55
1462896000,40
1462896300,61
1462896600,40
1462896900,62
1462897200,82
1462897500,260
1462897800,195
1462898100,160
1462898400,216
1462898700,154
1462899000,155
1462899300,215
1462899600,203
1462899900,146
1462900200,106
1462900500,139
1462900800,95
1462901100,84
1462901400,253
1462901700,205
1462902000,85
1462902300,65
1462902600,53
1462902900,159
1462903200,102
1462903500,171
1462903800,98
1462904100,48
1462904400,83
1462904700,132
1462905000,179
1462905300,105
1462905600,145
1462905900,107
1462906200,63
1462906500,141
1462906800,167
1462907100,1750
1462907400,50
1462907700,94
1462908000,87
1462908300,81
1462908600,123
1462908900,122
1462909200,117
1462909500,76
1462909800,55
1462910100,45
1462910400,58
1462910700,69
1462911000,142
1462911300,176
1462911600,102
1462911900,99
1462912200,67
1462912500,108
1462912800,49
1462913100,72
1462913400,231
1462913700,140
1462914000,171
1462914300,111
1462914600,113
1462914900,121
1462915200,57
1462915500,95
1462915800,56
1462916100,102
1462916400,56
1462916700,124
1462917000,250
1462917300,217
1462917600,183
1462917900,156
1462918200,59
1462918500,94
1462918800,89
1462919100,101
1462919400,28
1462919700,33
1462920000,38
1462920300,65
1462920600,226
1462920900,259
1462921200,203
1462921500,56
1462921800,36
1462922100,66
1462922400,55
1462922700,85
1462923000,197
1462923300,82
1462923600,92
1462923900,41
1462924200,50
1462924500,100
1462924800,90
1462925100,32
1462925400,47
1462925700,41
1462926000,37
1462926300,50
1462926600,50
1462926900,15
1462927200,73
1462927500,53
1462927800,199
1462928100,32
1462928400,78
1462928700,61
1462929000,23
1462929300,86
1462929600,30
1462929900,111
1462930200,50
1462930500,45
1462930800,70
1462931100,150
1462931400,98
1462931700,68
1462932000,65
1462932300,111
1462932600,62
1462932900,76
1462933200,87
1462933500,92
1462933800,53
1462934100,50
1462934400,33
1462934700,37
1462935000,53
1462935300,78
1462935600,67
1462935900,51
1462936200,120
1462936500,57
1462936800,107
1462937100,64
1462937400,146
1462937700,96
1462938000,132
1462938300,58
1462938600,64
1462938900,70
1462939200,105
1462939500,108
1462939800,90
1462940100,99
1462940400,161
1462940700,111
1462941000,174
1462941300,113
1462941600,141
1462941900,152
1462942200,110
1462942500,202
1462942800,88
1462943100,126
1462943400,174
1462943700,164
1462944000,113
1462944300,84
1462944600,106
1462944900,72
1462945200,79
1462945500,164
1462945800,157
1462946100,136
1462946400,88
1462946700,116
1462947000,99
1462947300,120
1462947600,104
1462947900,64
1462948200,69
1462948500,117
1462948800,168
1462949100,81
1462949400,115
1462949700,169
1462950000,102
1462950300,149
1462950600,165
1462950900,163
1462951200,113
1462951500,169
1462951800,109
1462952100,107
1462952400,105
1462952700,110
1462953000,101
1462953300,63
1462953600,104
1462953900,78
1462954200,116
1462954500,158
1462954800,280
1462955100,105
1462955400,113
1462955700,176
1462956000,246
1462956300,119
1462956600,95
1462956900,43
1462957200,87
1462957500,147
1462957800,120
1462958100,53
1462958400,151
1462958700,206
1462959000,104
1462959300,125
1462959600,91
1462959900,98
1462960200,123
1462960500,129
1462960800,119
1462961100,78
1462961400,75
1462961700,96
1462962000,145
1462962300,119
1462962600,96
1462962900,74
1462963200,64
1462963500,115
1462963800,175
1462964100,96
1462964400,131
1462964700,89
1462965000,82
1462965300,106
1462965600,110
1462965900,93
1462966200,217
1462966500,80
1462966800,61
1462967100,48
1462967400,71
1462967700,99
1462968000,73
1462968300,87
1462968600,81
1462968900,118
1462969200,141
1462969500,98
1462969800,165
1462970100,79
1462970400,100
1462970700,99
1462971000,103
1462971300,85
1462971600,80
1462971900,104
1462972200,96
1462972500,156
1462972800,169
1462973100,134
1462973400,138
1462973700,207
1462974000,103
1462974300,93
1462974600,143
1462974900,120
1462975200,120
1462975500,144
1462975800,351
1462976100,178
1462976400,123
